id,age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,label
660,36,M,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,0,0
662,24,F,Caucasian,Less than 25,Medium,Female,0,0.0,5,0,0,0
664,34,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0
668,25,F,Hispanic,25 - 45,Medium,Male,2,-1.0,5,1,1,1
669,20,F,African-American,Less than 25,High,Male,1,-1.0,10,1,1,1
674,24,M,African-American,Less than 25,Low,Male,1,-1.0,2,1,1,1
675,61,F,Caucasian,Greater than 45,Low,Male,4,-1.0,1,0,0,0
678,50,F,African-American,Greater than 45,Low,Female,3,0.0,2,0,0,0
679,30,M,African-American,25 - 45,Low,Male,1,0.0,1,0,0,0
680,38,F,African-American,25 - 45,Low,Male,5,-1.0,3,0,0,0
681,24,M,Caucasian,Less than 25,Low,Male,0,-1.0,1,0,0,0
685,46,F,African-American,Greater than 45,High,Female,2,-1.0,10,1,1,1
686,41,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,1,1
687,20,F,Other,Less than 25,High,Male,0,-1.0,8,1,1,1
688,27,M,African-American,25 - 45,High,Male,13,-1.0,8,1,1,1
691,26,M,African-American,25 - 45,Medium,Male,1,-1.0,6,1,1,1
692,29,F,African-American,25 - 45,Medium,Male,3,0.0,5,1,1,1
693,52,F,Caucasian,Greater than 45,Medium,Male,6,-1.0,5,1,1,1
694,28,F,Caucasian,25 - 45,Low,Male,1,0.0,4,1,1,1
697,55,F,African-American,Greater than 45,Low,Male,5,-1.0,3,1,1,1
700,26,F,African-American,25 - 45,High,Male,10,-1.0,9,1,1,1
701,28,F,African-American,25 - 45,High,Male,5,-1.0,10,0,0,0
703,63,F,Caucasian,Greater than 45,Low,Male,2,-3.0,1,0,0,0
704,42,F,African-American,25 - 45,Low,Male,0,0.0,1,0,0,0
707,23,F,African-American,Less than 25,Medium,Male,6,-1.0,6,1,0,0
708,54,F,African-American,Greater than 45,High,Male,28,-1.0,9,1,1,1
709,35,F,African-American,25 - 45,Medium,Male,8,-1.0,7,1,1,1
711,24,F,African-American,Less than 25,High,Female,6,-1.0,9,1,1,1
712,54,M,African-American,Greater than 45,Low,Male,2,-26.0,1,0,0,0
713,58,M,African-American,Greater than 45,Medium,Male,12,-1.0,6,1,1,1
715,23,M,Caucasian,Less than 25,Medium,Male,1,0.0,5,1,1,1
716,35,M,African-American,25 - 45,Low,Male,1,-1.0,2,0,0,0
718,20,F,African-American,Less than 25,High,Male,1,0.0,10,1,1,1
720,51,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
721,24,F,Hispanic,Less than 25,High,Male,0,0.0,10,0,0,0
722,37,F,Caucasian,25 - 45,Low,Male,3,-14.0,2,0,0,0
724,47,F,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,0,0
726,34,F,Caucasian,25 - 45,Medium,Male,4,-1.0,6,1,1,1
727,56,F,Caucasian,Greater than 45,Low,Male,0,-2.0,1,0,0,0
728,34,F,Hispanic,25 - 45,Low,Male,4,-1.0,1,1,1,1
729,59,F,Caucasian,Greater than 45,Low,Male,1,-2.0,1,1,1,1
730,35,F,Asian,25 - 45,Medium,Male,0,-1.0,6,0,0,0
731,58,F,Hispanic,Greater than 45,Low,Male,1,-11.0,1,0,0,0
732,29,M,Hispanic,25 - 45,Low,Male,2,-26.0,4,0,0,0
737,24,F,Caucasian,Less than 25,High,Female,6,0.0,9,1,1,1
738,21,M,Caucasian,Less than 25,High,Male,2,-1.0,9,1,1,1
740,50,F,Asian,Greater than 45,Medium,Male,5,0.0,7,1,1,1
743,26,F,African-American,25 - 45,Low,Male,1,-1.0,2,0,0,0
745,30,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,0,0
752,29,M,Caucasian,25 - 45,Low,Male,0,0.0,4,1,1,1
753,54,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
754,29,F,African-American,25 - 45,Low,Male,4,-1.0,4,1,1,1
756,59,M,Caucasian,Greater than 45,Low,Female,0,-2.0,1,0,0,0
757,38,F,African-American,25 - 45,Medium,Male,0,0.0,5,0,0,0
762,27,M,Caucasian,25 - 45,Low,Male,1,-1.0,3,1,1,1
763,26,F,Hispanic,25 - 45,Medium,Male,7,-1.0,5,1,1,1
764,52,F,Hispanic,Greater than 45,Low,Male,20,-1.0,3,0,0,0
765,66,F,African-American,Greater than 45,Medium,Male,33,0.0,6,1,1,1
769,27,F,Caucasian,25 - 45,Medium,Male,2,0.0,5,0,0,0
770,51,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,0
771,35,F,Caucasian,25 - 45,Low,Male,1,0.0,2,0,0,0
775,52,M,Caucasian,Greater than 45,Low,Male,4,-1.0,3,0,0,0
781,48,F,Other,Greater than 45,Medium,Male,12,0.0,5,0,0,0
785,26,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0
786,48,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0,0
787,30,M,Hispanic,25 - 45,Low,Male,7,-1.0,4,0,0,0
788,28,M,Other,25 - 45,Low,Male,2,-1.0,1,0,0,0
789,33,M,African-American,25 - 45,Low,Male,2,0.0,3,0,0,0
790,34,F,African-American,25 - 45,Low,Female,6,-1.0,4,0,0,0
792,25,M,Other,25 - 45,Low,Male,0,0.0,1,0,0,0
793,59,F,African-American,Greater than 45,Medium,Male,10,-1.0,7,1,1,1
794,29,F,African-American,25 - 45,Medium,Male,5,-1.0,5,1,1,1
796,24,F,Caucasian,Less than 25,Low,Male,0,0.0,2,0,0,0
798,48,F,Caucasian,Greater than 45,Medium,Male,1,-1.0,7,1,1,1
803,52,M,African-American,Greater than 45,Medium,Male,4,0.0,5,0,0,0
804,20,F,African-American,Less than 25,Low,Male,0,0.0,4,1,1,1
805,25,F,Caucasian,25 - 45,Low,Male,4,-5.0,4,1,1,1
806,24,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,0,0
807,23,M,Caucasian,Less than 25,High,Male,0,-1.0,9,0,0,0
808,27,F,Caucasian,25 - 45,Low,Male,6,-1.0,4,1,0,0
810,25,M,African-American,25 - 45,Low,Male,1,-1.0,3,1,1,1
812,31,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
813,25,F,African-American,25 - 45,Low,Male,6,-1.0,4,1,1,1
814,32,F,Caucasian,25 - 45,Low,Male,1,-7.0,1,1,1,1
815,21,F,Caucasian,Less than 25,Low,Male,0,-1.0,3,1,1,1
817,37,F,Other,25 - 45,Low,Male,1,-1.0,1,0,0,0
818,25,F,Caucasian,25 - 45,Low,Male,0,0.0,3,0,0,0
820,32,F,Hispanic,25 - 45,High,Male,20,0.0,10,0,0,0
821,35,F,African-American,25 - 45,Medium,Male,0,-1.0,7,0,0,0
823,42,F,African-American,25 - 45,Medium,Male,14,-1.0,7,1,1,1
825,24,M,Caucasian,Less than 25,High,Male,9,-23.0,10,1,1,1
830,21,F,Hispanic,Less than 25,Medium,Male,0,-1.0,6,1,1,1
831,47,M,Caucasian,Greater than 45,Low,Male,1,0.0,1,0,0,0
835,27,F,African-American,25 - 45,High,Male,5,-1.0,9,1,1,1
836,43,M,Hispanic,25 - 45,Low,Male,2,-12.0,1,1,1,1
837,46,F,Caucasian,Greater than 45,Medium,Male,2,-1.0,6,1,1,1
838,44,M,African-American,25 - 45,Low,Male,1,0.0,3,0,0,0
841,23,F,Caucasian,Less than 25,Low,Male,2,-1.0,2,0,0,0
843,42,F,African-American,25 - 45,Medium,Male,8,-1.0,5,0,0,0
844,58,F,African-American,Greater than 45,Medium,Male,6,-1.0,6,0,0,0
847,26,F,African-American,25 - 45,Medium,Male,3,-1.0,6,1,0,0
848,48,F,Other,Greater than 45,Low,Female,0,-1.0,1,0,0,0
849,39,F,African-American,25 - 45,Low,Male,3,-1.0,3,1,1,1
850,21,F,African-American,Less than 25,Medium,Male,3,0.0,5,1,1,1
851,63,M,Caucasian,Greater than 45,Low,Male,1,-9.0,1,0,0,0
852,22,F,African-American,Less than 25,Medium,Male,3,-11.0,7,1,1,1
853,50,M,African-American,Greater than 45,Low,Male,3,-1.0,3,0,0,0
855,38,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
856,41,F,Caucasian,25 - 45,Medium,Male,1,-6.0,6,0,0,0
857,28,F,African-American,25 - 45,High,Male,16,-1.0,8,1,1,1
858,30,M,African-American,25 - 45,Low,Female,0,0.0,3,0,0,0
859,23,F,African-American,Less than 25,Medium,Male,1,0.0,5,0,0,0
861,25,F,Caucasian,25 - 45,Low,Male,2,-13.0,4,1,1,1
863,40,F,Caucasian,25 - 45,Low,Male,5,0.0,4,0,0,0
864,24,F,Hispanic,Less than 25,High,Male,8,0.0,8,0,0,0
867,27,M,African-American,25 - 45,Low,Male,5,0.0,4,1,1,1
869,44,M,Caucasian,25 - 45,Low,Male,11,0.0,3,0,0,0
870,35,F,African-American,25 - 45,Low,Female,6,-1.0,2,1,1,1
871,42,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0
872,38,F,African-American,25 - 45,Medium,Male,15,0.0,7,1,0,0
874,26,F,Hispanic,25 - 45,Medium,Male,4,0.0,6,0,0,0
875,25,M,African-American,25 - 45,Low,Female,0,-1.0,3,0,0,0
880,64,F,Hispanic,Greater than 45,Low,Male,1,-8.0,1,0,0,0
881,49,M,Caucasian,Greater than 45,Low,Female,2,0.0,1,1,1,1
882,50,F,Caucasian,Greater than 45,Low,Male,5,-1.0,1,1,1,1
884,66,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,1,1,1
886,46,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0
887,30,F,African-American,25 - 45,Medium,Male,5,-1.0,6,1,1,1
888,22,M,Caucasian,Less than 25,Low,Female,0,0.0,3,0,0,0
889,23,M,Caucasian,Less than 25,Low,Male,1,-1.0,4,0,0,0
890,30,M,Other,25 - 45,Medium,Male,0,-1.0,6,1,1,1
893,31,M,Hispanic,25 - 45,Low,Male,0,-1.0,1,0,0,0
895,31,F,Other,25 - 45,Low,Male,1,-1.0,2,0,0,0
899,25,M,African-American,25 - 45,Low,Male,0,-1.0,3,1,0,0
900,21,F,Caucasian,Less than 25,Medium,Female,0,-1.0,7,0,0,0
901,27,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
904,20,M,Hispanic,Less than 25,Low,Male,0,-1.0,2,1,1,1
905,32,F,Hispanic,25 - 45,Low,Male,1,-27.0,1,0,0,0
906,24,F,Caucasian,Less than 25,Medium,Female,0,0.0,5,0,0,0
909,20,F,African-American,Less than 25,Low,Male,1,-1.0,3,0,0,0
913,31,M,African-American,25 - 45,High,Male,3,-20.0,8,1,1,1
914,27,M,African-American,25 - 45,Medium,Male,3,-1.0,7,1,1,1
916,40,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
917,22,F,African-American,Less than 25,High,Male,11,0.0,10,1,1,1
918,38,F,African-American,25 - 45,Low,Female,1,-1.0,1,0,0,0
919,36,M,Hispanic,25 - 45,High,Male,1,-8.0,10,1,1,1
921,30,M,African-American,25 - 45,Medium,Male,1,0.0,7,0,0,0
922,27,F,Caucasian,25 - 45,Medium,Male,6,-1.0,6,1,1,1
924,59,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0,0
925,37,M,Caucasian,25 - 45,Low,Male,2,-2.0,1,0,0,0
926,28,M,African-American,25 - 45,Medium,Male,5,0.0,7,1,1,1
927,38,F,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0
930,22,F,African-American,Less than 25,High,Male,0,-1.0,8,1,1,1
934,25,F,African-American,25 - 45,Medium,Male,4,-1.0,5,1,1,1
935,51,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0
943,29,M,Caucasian,25 - 45,Low,Male,2,29.0,2,1,1,1
944,28,F,African-American,25 - 45,Low,Male,10,0.0,3,0,0,0
946,55,M,African-American,Greater than 45,Low,Male,9,0.0,3,1,1,1
947,23,F,Caucasian,Less than 25,High,Female,3,-1.0,10,0,0,0
948,22,M,African-American,Less than 25,Medium,Female,0,-1.0,5,0,0,0
949,19,F,Caucasian,Less than 25,High,Female,2,-2.0,10,1,1,1
951,31,M,African-American,25 - 45,Low,Male,1,-27.0,1,0,0,0
953,29,M,African-American,25 - 45,Low,Male,0,0.0,1,0,0,0
955,61,F,African-American,Greater than 45,Medium,Male,15,-1.0,6,1,1,1
958,31,M,Hispanic,25 - 45,Low,Male,0,0.0,2,0,0,0
959,20,F,African-American,Less than 25,High,Male,4,-1.0,9,1,1,1
960,26,F,Caucasian,25 - 45,Medium,Male,3,-1.0,7,1,1,1
962,27,M,Caucasian,25 - 45,High,Male,5,0.0,9,0,0,0
963,25,F,Caucasian,25 - 45,Medium,Male,1,-1.0,5,0,0,0
964,23,F,Caucasian,Less than 25,Medium,Male,3,-1.0,5,1,1,1
965,38,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
967,27,F,African-American,25 - 45,High,Male,18,0.0,9,1,1,1
968,35,F,Caucasian,25 - 45,Low,Female,0,0.0,3,1,1,1
969,22,F,Other,Less than 25,High,Male,0,-1.0,9,0,0,0
971,58,F,African-American,Greater than 45,Low,Female,4,-14.0,2,1,1,1
973,57,M,Caucasian,Greater than 45,Low,Female,0,-1.0,4,1,1,1
975,21,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0
977,22,F,African-American,Less than 25,High,Female,0,-1.0,8,0,0,0
978,30,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
987,30,F,African-American,25 - 45,High,Male,8,-1.0,8,1,1,1
988,31,F,African-American,25 - 45,Medium,Female,10,-1.0,6,0,0,0
990,45,F,Caucasian,Greater than 45,Medium,Female,1,0.0,6,0,0,0
993,39,F,Caucasian,25 - 45,Low,Male,2,-13.0,2,1,1,1
995,31,F,African-American,25 - 45,High,Male,0,-1.0,8,1,1,1
996,22,F,African-American,Less than 25,Low,Male,1,-1.0,4,1,1,1
998,27,F,African-American,25 - 45,Medium,Male,13,-1.0,7,1,1,1
999,38,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,1,1,1
1000,31,F,African-American,25 - 45,High,Male,23,0.0,10,1,1,1
1001,47,F,African-American,Greater than 45,High,Male,20,-1.0,9,0,0,0
1002,22,F,African-American,Less than 25,Medium,Male,3,-1.0,7,0,0,0
1003,35,M,African-American,25 - 45,High,Male,1,-1.0,9,1,1,1
1004,23,M,Hispanic,Less than 25,Medium,Male,2,-19.0,6,1,1,1
1005,65,M,African-American,Greater than 45,Low,Male,2,-18.0,2,1,1,1
1006,35,M,African-American,25 - 45,Low,Male,0,-1.0,4,0,0,0
1007,33,F,African-American,25 - 45,Low,Female,0,-1.0,3,0,0,0
1008,53,M,Caucasian,Greater than 45,Low,Male,1,-10.0,1,0,0,0
1009,52,F,Hispanic,Greater than 45,Low,Male,0,-1.0,1,0,0,0
1014,21,F,African-American,Less than 25,Medium,Male,0,-1.0,5,0,0,0
1015,37,F,African-American,25 - 45,Low,Male,11,-1.0,4,0,0,0
1016,30,M,Other,25 - 45,High,Male,4,-1.0,9,1,1,1
1020,54,F,Other,Greater than 45,Low,Male,0,0.0,1,0,0,0
1022,31,M,African-American,25 - 45,Low,Female,0,0.0,1,0,0,0
1023,59,F,Caucasian,Greater than 45,Low,Female,2,26.0,3,0,0,0
1024,27,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
1025,36,M,African-American,25 - 45,Medium,Male,0,-1.0,7,1,1,1
1026,46,F,African-American,Greater than 45,High,Male,17,-1.0,9,1,1,1
1027,22,F,African-American,Less than 25,High,Male,3,0.0,9,0,0,0
1030,28,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,0,0
1031,34,F,Caucasian,25 - 45,High,Female,15,-4.0,9,1,1,1
1032,29,F,Hispanic,25 - 45,High,Male,7,-2.0,9,1,1,1
1034,23,M,African-American,Less than 25,High,Male,2,0.0,10,1,1,1
1036,27,F,African-American,25 - 45,Low,Male,3,-1.0,4,0,0,0
1037,21,F,Asian,Less than 25,Medium,Male,0,-1.0,6,1,1,1
1038,48,F,Caucasian,Greater than 45,Low,Male,3,-3.0,1,1,1,1
1043,31,F,African-American,25 - 45,Medium,Male,5,-1.0,7,0,0,0
1044,36,M,African-American,25 - 45,Medium,Male,4,-1.0,5,0,0,0
1048,44,F,African-American,25 - 45,High,Male,14,-1.0,8,1,1,1
1049,53,F,Caucasian,Greater than 45,Low,Male,2,-2.0,1,0,0,0
1051,33,M,African-American,25 - 45,Low,Male,3,-1.0,2,1,1,1
1056,47,F,Caucasian,Greater than 45,Medium,Male,2,0.0,5,1,1,1
1057,57,F,African-American,Greater than 45,Medium,Male,20,0.0,7,1,1,1
1058,28,M,African-American,25 - 45,Low,Male,2,-1.0,4,0,0,0
1059,24,M,African-American,Less than 25,Medium,Male,1,-1.0,6,0,0,0
1060,44,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0
1061,46,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
1062,37,F,African-American,25 - 45,Low,Male,6,0.0,3,0,0,0
1063,26,M,African-American,25 - 45,Medium,Male,10,-6.0,6,1,1,1
1065,27,F,African-American,25 - 45,High,Male,10,0.0,8,1,1,1
1066,40,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,0,0
1068,60,F,Caucasian,Greater than 45,Low,Female,9,0.0,3,1,1,1
1069,53,F,Caucasian,Greater than 45,Low,Male,1,-6.0,1,0,0,0
1072,28,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0
1073,23,M,Hispanic,Less than 25,Low,Male,0,0.0,4,0,0,0
1076,46,F,Caucasian,Greater than 45,High,Female,2,-1.0,8,0,0,0
1077,23,F,African-American,Less than 25,Medium,Male,0,-1.0,5,1,1,1
1082,50,F,African-American,Greater than 45,High,Male,18,-1.0,8,1,1,1
1084,45,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
1086,22,F,African-American,Less than 25,Medium,Male,1,-1.0,5,0,0,0
1087,26,F,Caucasian,25 - 45,Low,Male,1,0.0,2,1,1,1
1088,62,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
1089,34,M,Caucasian,25 - 45,Low,Male,0,0.0,1,1,1,1
1092,24,F,Hispanic,Less than 25,High,Male,1,-6.0,10,0,0,0
1093,21,M,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,0,0
1094,25,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,1,1
1096,68,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
1099,21,F,Caucasian,Less than 25,Low,Male,1,-1.0,3,0,0,0
1101,37,F,Hispanic,25 - 45,Low,Female,1,-1.0,3,0,0,0
1103,22,F,African-American,Less than 25,High,Male,0,0.0,8,0,0,0
1106,42,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,0,0
1107,22,F,Caucasian,Less than 25,Low,Male,1,-1.0,4,1,1,1
1109,45,F,African-American,Greater than 45,Low,Male,0,-1.0,4,1,1,1
1110,36,F,African-American,25 - 45,High,Female,4,-1.0,10,1,1,1
1111,48,F,African-American,Greater than 45,Medium,Male,2,0.0,6,0,0,0
1119,23,F,African-American,Less than 25,High,Male,6,-1.0,9,1,1,1
1120,24,F,African-American,Less than 25,High,Male,0,0.0,8,0,0,0
1121,29,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
1122,24,F,African-American,Less than 25,Low,Male,0,-3.0,3,0,0,0
1123,50,F,African-American,Greater than 45,High,Male,11,0.0,9,0,0,0
1125,34,F,African-American,25 - 45,Medium,Male,10,0.0,7,1,1,1
1127,23,F,African-American,Less than 25,Low,Male,0,0.0,2,0,0,0
1128,22,M,Caucasian,Less than 25,Medium,Female,0,-1.0,5,0,0,0
1129,36,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0
1130,30,F,Caucasian,25 - 45,Medium,Male,22,-1.0,5,1,1,1
1131,21,F,African-American,Less than 25,High,Male,0,-1.0,10,1,1,1
1132,53,F,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0,0
1136,25,M,African-American,25 - 45,Medium,Male,7,-1.0,5,1,1,1
1138,25,M,African-American,25 - 45,High,Female,1,0.0,9,0,0,0
1140,71,F,African-American,Greater than 45,Low,Male,8,-1.0,1,0,0,0
1141,39,M,African-American,25 - 45,High,Male,10,-1.0,9,0,0,0
1142,37,F,African-American,25 - 45,Medium,Female,0,0.0,5,0,0,0
1143,20,F,African-American,Less than 25,Medium,Male,0,0.0,5,1,1,1
1144,29,F,African-American,25 - 45,Medium,Female,3,-1.0,5,0,0,0
1145,22,F,African-American,Less than 25,Medium,Male,2,-1.0,5,1,1,1
1146,26,F,African-American,25 - 45,Medium,Male,4,-1.0,7,1,1,1
1150,47,F,African-American,Greater than 45,High,Female,19,-1.0,10,1,1,1
1151,21,F,Other,Less than 25,Low,Male,1,-1.0,4,1,1,1
1152,23,M,Other,Less than 25,High,Female,0,-1.0,10,0,0,0
1153,20,F,Caucasian,Less than 25,High,Female,1,-1.0,8,1,1,1
1156,23,F,African-American,Less than 25,Low,Female,0,-1.0,2,0,0,0
1157,27,M,Native American,25 - 45,Medium,Male,3,0.0,7,0,0,0
1159,53,F,African-American,Greater than 45,Low,Female,0,0.0,1,0,0,0
1160,23,F,African-American,Less than 25,Medium,Female,0,-1.0,7,1,0,0
1162,26,F,African-American,25 - 45,Medium,Male,5,-1.0,7,1,1,1
1163,25,F,African-American,25 - 45,Medium,Male,6,-1.0,6,1,0,0
1165,23,M,Other,Less than 25,Low,Male,2,-1.0,4,0,0,0
1166,27,F,African-American,25 - 45,High,Male,4,0.0,9,1,1,1
1169,29,M,African-American,25 - 45,Low,Male,1,-1.0,4,0,0,0
1170,27,F,Other,25 - 45,Low,Male,1,-1.0,2,1,1,1
1171,28,F,Hispanic,25 - 45,Low,Male,0,-1.0,2,0,0,0
1172,31,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0
1173,41,F,African-American,25 - 45,Medium,Male,8,-29.0,6,1,1,1
1176,25,M,Caucasian,25 - 45,Low,Male,0,-2.0,2,0,0,0
1177,47,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
1179,37,F,African-American,25 - 45,Low,Male,4,-1.0,2,0,0,0
1181,35,F,African-American,25 - 45,Medium,Female,4,-1.0,5,0,0,0
1186,24,M,Caucasian,Less than 25,Low,Male,1,0.0,4,1,1,1
1187,21,F,Caucasian,Less than 25,High,Male,2,-1.0,9,1,1,1
1191,22,F,Caucasian,Less than 25,Low,Male,0,0.0,4,1,1,1
1192,57,F,African-American,Greater than 45,Medium,Male,11,-1.0,6,0,0,0
1193,48,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,7,0,0,0
1194,36,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0
1195,37,F,African-American,25 - 45,Medium,Female,3,-1.0,7,0,0,0
1196,31,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0
1197,22,F,African-American,Less than 25,High,Male,1,-1.0,9,1,1,1
1198,31,M,Caucasian,25 - 45,Low,Male,2,0.0,3,0,0,0
1200,24,F,African-American,Less than 25,Medium,Male,0,-1.0,5,1,1,1
1202,32,F,African-American,25 - 45,High,Male,22,0.0,9,1,1,1
1204,23,M,Other,Less than 25,Low,Female,0,-1.0,4,0,0,0
1205,63,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0
1206,30,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0
1209,20,F,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0,0
1212,24,M,African-American,Less than 25,Medium,Female,1,0.0,5,1,1,1
1213,36,M,African-American,25 - 45,Low,Female,1,-1.0,2,0,0,0
1215,83,M,Hispanic,Greater than 45,Low,Male,0,0.0,1,0,0,0
1216,28,F,Caucasian,25 - 45,Medium,Male,2,0.0,6,0,0,0
1217,36,F,African-American,25 - 45,Low,Male,3,-1.0,2,1,1,1
1219,33,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0
1220,39,F,African-American,25 - 45,Low,Male,0,0.0,3,0,0,0
1221,29,M,Other,25 - 45,Medium,Male,3,0.0,7,0,0,0
1222,30,F,African-American,25 - 45,High,Male,17,-4.0,10,1,1,1
1225,24,F,African-American,Less than 25,Low,Male,1,-1.0,1,1,1,1
1229,35,F,African-American,25 - 45,Medium,Male,7,-1.0,6,0,0,0
1230,24,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0
1233,26,F,Caucasian,25 - 45,Low,Male,8,-1.0,4,0,0,0
1235,28,F,African-American,25 - 45,Medium,Male,14,-1.0,7,1,1,1
1237,32,M,African-American,25 - 45,Medium,Male,0,-1.0,5,0,0,0
1238,32,M,Caucasian,25 - 45,Low,Female,1,-1.0,3,1,1,1
1239,33,M,African-American,25 - 45,High,Male,5,0.0,8,1,1,1
1240,29,F,African-American,25 - 45,High,Male,16,-1.0,10,0,0,0
1241,34,M,Caucasian,25 - 45,Low,Male,1,-1.0,3,1,1,1
1242,37,M,Other,25 - 45,Low,Female,0,-1.0,1,1,1,1
1243,43,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0
1244,47,F,Caucasian,Greater than 45,Low,Male,2,-3.0,4,0,0,0
1246,25,M,African-American,25 - 45,Medium,Male,3,0.0,6,1,1,1
1247,23,F,African-American,Less than 25,Low,Female,1,-1.0,3,0,0,0
1248,39,M,Caucasian,25 - 45,Low,Male,2,-1.0,2,1,0,0
1250,35,F,African-American,25 - 45,High,Male,13,-1.0,8,1,1,1
1252,33,F,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0
1253,21,F,Other,Less than 25,Low,Male,0,-1.0,3,1,1,1
1254,43,F,African-American,25 - 45,High,Male,20,0.0,8,0,0,0
1255,25,F,African-American,25 - 45,High,Male,3,-1.0,8,1,1,1
1256,48,F,African-American,Greater than 45,High,Male,25,-1.0,10,1,1,1
1257,22,M,African-American,Less than 25,Medium,Male,1,28.0,7,1,1,1
1258,52,M,African-American,Greater than 45,High,Male,9,-1.0,8,1,1,1
1259,26,F,Caucasian,25 - 45,Low,Male,5,-1.0,4,1,1,1
1260,67,M,African-American,Greater than 45,Medium,Male,4,-1.0,7,1,1,1
1261,34,M,African-American,25 - 45,Low,Male,4,-1.0,2,0,0,0
1262,56,M,Caucasian,Greater than 45,Low,Male,4,-1.0,1,1,0,0
1268,28,F,African-American,25 - 45,Low,Male,1,-1.0,4,1,1,1
1269,29,M,African-American,25 - 45,Low,Male,2,-1.0,4,0,0,0
1272,37,F,African-American,25 - 45,Medium,Male,6,-1.0,5,1,1,1
1274,43,F,Other,25 - 45,Low,Male,3,-1.0,2,0,0,0
1275,51,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
1276,20,M,African-American,Less than 25,Medium,Male,1,-2.0,7,1,1,1
1280,26,M,Caucasian,25 - 45,Medium,Male,4,0.0,7,1,1,1
1281,39,M,Caucasian,25 - 45,Low,Female,1,-1.0,2,1,1,1
1282,21,F,African-American,Less than 25,High,Male,1,-1.0,8,0,0,0
1283,21,F,African-American,Less than 25,High,Male,1,-1.0,9,1,1,1
1286,24,F,Caucasian,Less than 25,Low,Male,3,-1.0,4,1,1,1
1290,26,M,African-American,25 - 45,High,Male,4,-1.0,8,1,1,1
1292,48,F,Caucasian,Greater than 45,Low,Male,1,0.0,2,0,0,0
1293,24,F,African-American,Less than 25,Medium,Male,5,-1.0,5,1,1,1
1295,26,F,Caucasian,25 - 45,Low,Male,0,0.0,4,0,0,0
1296,46,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0
